Name,BuildingNumber,Street,Unit,Fraction,GeoArea,City,Zip,PlaceStatus,PlaceType,PlaceSubType,PrivateResidence,MappedYear,Note,PhoneNumber,Email,Geolocation,Lng,Lat,Website
Daniel Alpert Productions Axial Productions,4021,N Broadway,,,,Chicago,,Active,Arts and Entertainment,Cinema,Yes,2019,Mtn Pctre Vdeo Pro,773-728-8489,,POINT(-87.6508945331034 41.9551610177336),-87.65089453,41.95516102,
Daniel Saichek,1514,W Carmen Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Lawyer's office,Yes,2019,Legal  Services,773-878-8030,,POINT(-87.6684444822281 41.974429668165),-87.66844448,41.97442967,
Danny Limo,5030,N Marine Dr,,,,Chicago,,Active,"Wholesale, storage and transit","Taxi, limo and similar",Yes,2019,Lcl Pass Trans Nec,773-784-7726,,POINT(-87.6513430223989 41.974172623528),-87.65134302,41.97417262,
Darlington Hotel,4700,N Racine Ave,,,,Chicago,,Active,Service or Programmed Residential Space,Hotel,No,2019,Hotels and Motels,773-561-1741,,POINT(-87.6596599145568 41.9673766899316),-87.65965991,41.96737669,
Darr Architect,836,W Windsor Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,No,2019,Architectural Services,773-878-3463,,POINT(-87.6514538610303 41.9645034676032),-87.65145386,41.96450347,
"David Deutsch, MDPC",4646,N Marine Dr,,,,Chicago,,Active,Health Services,Hospital,No,2019,Ofcs Clns of Mdl D,773-564-5430,,POINT(-87.6490860304004 41.967023123899),-87.64908603,41.96702312,
David Herzog's Marionettes,920,W Carmen Ave,,,,Chicago,,Active,Arts and Entertainment,Performers & arts instructors,Yes,2019,Gft Nvlty Svenr S,773-878-7819,,POINT(-87.6535013605146 41.9743194607003),-87.65350136,41.97431946,
David James Smith Jr.,827,W Sunnyside Ave,,,,Chicago,,Out of Business,Trade Service,Tech service,Yes,2019,Data Proc Schools,203-509-6350,,POINT(-87.6506290647673 41.9635535532487),-87.65062906,41.96355355,
David Jemine Carpetcare Services,5100,N Sheridan Rd,,,,Chicago,,Active,Trade Service,Building trades,No,2019,Crpt Uphlstry Clng,773-769-1014,,POINT(-87.6550299975825 41.9754145806016),-87.65503,41.97541458,
"David M. Sloven, MD",4738,N Kenmore Ave,,,,Chicago,,Active,Health Services,Out-patient,No,2019,Ofcs Clns of Mdl D,773-878-6868,,POINT(-87.6561774327628 41.9683861362316),-87.65617743,41.96838614,
"David Spindel, MD",850,W Irving Park Rd,,,,Chicago,,Active,Health Services,Out-patient,Yes,2019,Ofcs Clns of Mdl D,773-975-6775,,POINT(-87.6508799561413 41.9546112641765),-87.65087996,41.95461126,
"Dawn Milani, CPA",4413,N Magnolia Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Accountant,Yes,2019,Acctng Audtng Bkp,773-506-6500,,POINT(-87.6682831996003 41.9744358323884),-87.6682832,41.97443583,
DDP Capital Management,4444,N Malden St,,,,Chicago,,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Other financial,Yes,2019,Security Brkrs Dlr,773-728-8780,,POINT(-87.662347389121 41.9629950208668),-87.66234739,41.96299502,
DDS Realty,856,W Buena Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Property service office,Yes,2019,Rl Estate Agents Managers,773-404-8161,,POINT(-87.6520436957441 41.958485453289),-87.6520437,41.95848545,
De Jesus Agustin,4880,N Clark St,,,,Chicago,,Unknown,Retail,Liquor,No,2019,Other directories list this place as 'Agustin De Jesus'. Not accepting calls at the time. Liquor Stores,312-623-2748,,POINT(-87.6677965319052 41.971218758013),-87.66779653,41.97121876,
De Komforter Heating & Cooling,4411,N Clark St,,,,Chicago,,Active,Personal Service,Beauty,No,2019,Plbng Htng Air-Co,773-564-9442,,POINT(-87.6659753683465 41.9620355092485),-87.66597537,41.96203551,
De Komforter Heating & Cooling,4554,N Broadway,,,,Chicago,,Out of Business,Trade Service,Indoor service,No,2019,Plbng Htng Air-Co,708-845-6225,,POINT(-87.6569817025216 41.9645684451385),-87.6569817,41.96456845,
Decibel Bar,4437,N Broadway,,,,Chicago,,Out of Business,Dining,Bar-grill,No,2019,,773-944-5900,,POINT(-87.6557236658651 41.96271391392),-87.65572367,41.96271391,
Deep Footprint,4541,N Ravenswood Ave,,,,Chicago,,Active,Trade Service,Building trades,No,2019,Management Consulting Services,773-801-7001,,POINT(-87.674046567681 41.9645878637762),-87.67404657,41.96458786,
Defino Consulting,1257,W Carmen Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,Yes,2019,Bus Consulting Nec,414-690-9252,,POINT(-87.662123916126 41.9745624739873),-87.66212392,41.97456247,
Defy Bags,4547,N Ravenswood Ave,,,,Chicago,,Active,Retail,Clothing,No,2019,Womens Clothng Strs,773-696-1138,,POINT(-87.6740221137423 41.9641986509478),-87.67402211,41.96419865,
Dekkal Investment Corporation,4950,N Marine Dr,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Other financial,No,2019,Investors Nec,773-732-2895,,POINT(-87.6509238244699 41.9730328297559),-87.65092382,41.97303283,
Del Mar Apartments,5042,N Winthrop Ave,,,,Chicago,,Active,Service or Programmed Residential Space,Group home,No,2019,Apartment Building Operators,773-273-6672,,POINT(-87.657707432575 41.9745238010662),-87.65770743,41.9745238,
Del Pilar Trucking,1239,W Winona St,,,,Chicago,,Active,"Wholesale, storage and transit",Goods distribution,No,2019,Lcl Trckg W/O Strge,773-343-5684,,POINT(-87.6614127486617 41.9753915322339),-87.66141275,41.97539153,
Dell Cove Spices,4900,N Hermitage Ave,,,,Chicago,,Active,Retail,Other food,Yes,2019,Food Prprtns Nec,312-339-8389,,POINT(-87.6727208223066 41.971992401712),-87.67272082,41.9719924,
Demetrius Music Productions,4730,N Malden St,,,,Chicago,,Active,Arts and Entertainment,Performers & arts instructors,Yes,2019,Mtn Pict Tape Dist,563-212-8831,,POINT(-87.6627681195758 41.968172179614),-87.66276812,41.96817218,
Denise M. Debelle,4753,N Broadway,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Lawyer's office,No,2019,Legal  Services,773-728-0136,,POINT(-87.6595429619917 41.9686687396441),-87.65954296,41.96866874,
Dental Center,1140,W Argyle St,,,,Chicago,,Active,Health Services,Dentist,No,2019,Ofcs Clns of Dntst,773-271-4431,,POINT(-87.6588778754064 41.9733222140216),-87.65887788,41.97332221,
Design For Men,4536,N Broadway,,,,Chicago,,Active,Retail,Clothing,No,2019,Mns Bys Clthng Str,773-769-6884,,POINT(-87.6569003879204 41.9644482133679),-87.65690039,41.96444821,
Designs By MCM,942,W Windsor Ave,,,,Chicago,,Active,Trade Service,Media,Yes,2019,Bus  Services  Nec,773-878-2753,,POINT(-87.6542470331674 41.9645280842506),-87.65424703,41.96452808,
Devils In Details,5119,N Kenmore Ave,,,,Chicago,,Active,Trade Service,Vehicle services,No,2019,Carwashes,773-668-0549,,POINT(-87.6562651155211 41.9754619281685),-87.65626512,41.97546193,
DH HR Consulting,4832,N Clark St,,,,Chicago,,Unknown,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,No,2019,No evidence of business,773-259-5659,,POINT(-87.6676774961469 41.9701427398002),-87.6676775,41.97014274,
Dial A DJ Service,1518,W Winnemac Ave,,,,Chicago,,Active,Trade Service,Media,Yes,2019,Entrs Entrtnmnt Gr,773-275-6264,,POINT(-87.6687401941448 41.9734315082478),-87.66874019,41.97343151,
Dialogue Consulting,720,W Gordon Ter,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,Yes,2019,Bus  Services  Nec,773-281-9448,,POINT(-87.6484530001961 41.9578695149522),-87.648453,41.95786951,
Dib,1025,W Lawrence Ave,,,,Chicago,,Active,Dining,Bar-grill,No,2019,Management  Services,773-561-0200,,POINT(-87.6557219967953 41.9690076627818),-87.655722,41.96900766,
Dinner Detective,4521,N Malden St,,,,Chicago,,Out of Business,Trade Service,Security,Yes,2019,Dtctv Armrd Car Sv,830-385-6568,,POINT(-87.6622940381762 41.9642184130264),-87.66229404,41.96421841,
Direct Resource,932,W Carmen Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,Yes,2019,,773-769-1903,,POINT(-87.6539243610122 41.9743224673506),-87.65392436,41.97432247,
Disney Destinations,752,W Buena Ave,,,,Chicago,,Out of Business,Arts and Entertainment,Travel,No,2019,Travel Agencies,773-360-1940,,POINT(-87.6495142770593 41.9585024789522),-87.64951428,41.95850248,
Dispensary 33,5001,N Clark St,,,,Chicago,,Active,Retail,Other,No,2019,,312-620-3333,,POINT(-87.6678669885696 41.9726131604278),-87.66786699,41.97261316,
Divine Food Market,4445,N Broadway,,,,Chicago,,Out of Business,Retail,Small Grocery,No,2019,Grocery Stores,773-334-7906,,POINT(-87.6558525579387 41.9628920176873),-87.65585256,41.96289202,
Dksf Rental Properties,905,W Belle Plaine,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Property service office,Yes,2019,Holding Property Nec,773-315-3052,,POINT(-87.6524486706472 41.9568119794859),-87.65244867,41.95681198,
DMV Limousine Service,4904,N Paulina St,,,,Chicago,,Active,"Wholesale, storage and transit","Taxi, limo and similar",No,2019,Lcl Pass Trans Nec,773-619-8341,,POINT(-87.6711389798211 41.9720571618976),-87.67113898,41.97205716,
Doctor of Optometry,4466,N Broadway,,,,Chicago,,Out of Business,Health Services,Eye,No,2019,Ofcs Clns Optmtrst,773-728-0966,,POINT(-87.6562152689043 41.9632946298271),-87.65621527,41.96329463,
Dollar Tree,4443,N Sheridan Rd,,,,Chicago,,Active,Retail,Small Grocery,No,2019,,872-241-7961,,POINT(-87.6547265529677 41.9633096556597),-87.65472655,41.96330966,
Dominican Sisters,5030,N Marine Dr,,,,Chicago,,Active,Religious (except school or residence),Other religious except residential,Yes,2019,Religious Organizations,773-271-9374,,POINT(-87.6513430223989 41.974172623528),-87.65134302,41.97417262,
Don Darling,4350,N Broadway,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,No,2019,Bus  Services  Nec. Executive coaching,817-727-6718,,POINT(-87.6549194625817 41.9613714382925),-87.65491946,41.96137144,
Donald Ronald McDevitt,5000,N Marine Dr,,,,Chicago,,Active,Trade Service,Other,Yes,2019,Bus  Services  Nec,773-220-4216,,POINT(-87.6510547404478 41.9734008529356),-87.65105474,41.97340085,
Door-Aid,826,W Hutchinson St,,,,Chicago,,Active,Health Services,Out-patient,Yes,2019,Ofcs Hlth Prnrs Ne,312-920-9670,,POINT(-87.6508326930793 41.9593104675917),-87.65083269,41.95931047,
Dori Wilson & Associates,200,E Walton Pl,5,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,No,2019,Public Relatns Services,312-951-7575,,POINT(-87.6467997641034 41.9599151248678),-87.64679976,41.95991512,
Double Happiness Enterprises,1061,W Argyle St,,,,Chicago,,Active,Dining,Cafe-Bakery-Specialty,No,2019,Retail Bakeries,773-334-3735,,POINT(-87.6573408875997 41.9732325065826),-87.65734089,41.97323251,
Dove Foundation Magnify Peace,5056,N Marine Dr,,,,Chicago,,Active,Social Services & Political Advocacy,Social service,Yes,2019,Stationery Products,312-217-3683,,POINT(-87.6516136246069 41.9749017077015),-87.65161362,41.97490171,
Dover Leland Properties,4542,N Dover St,,,,Chicago,,Active,Service or Programmed Residential Space,Other,Yes,2019,Residential Home,773-577-0266,,POINT(-87.6652996088774 41.9647290561709),-87.66529961,41.96472906,
Dr Julian Dixon: Facial Aesthetics Center,4646,N Marine Dr,,,,Chicago,,Active,Health Services,Hospital,No,2019,Ofcs Clns of Mdl D,773-564-5797,,POINT(-87.6490860304004 41.967023123899),-87.64908603,41.96702312,
"Dr. Francisco Sanchez, MD",4753,N Broadway,,,,Chicago,,Active,Health Services,Out-patient,No,2019,Ofcs Clns of Mdl D,773-435-9282,,POINT(-87.6595429619917 41.9686687396441),-87.65954296,41.96866874,
"Dr. Olga Lugo-Torres, MD",845,W Wilson Ave,,,,Chicago,,Active,Health Services,Out-patient,No,2019,Ofcs Clns of Mdl D,312-744-1935,,POINT(-87.652210332331 41.9654415138512),-87.65221033,41.96544151,
"Dr. Richard L. Kusunose, DPM",4646,N Marine Dr,,,,Chicago,,Active,Health Services,Hospital,No,2019,Ofcs Clns of Mdl D,773-769-6846,,POINT(-87.6490860304004 41.967023123899),-87.64908603,41.96702312,
"Dr. Sheldon S. Greenberg, MD",2835,N Sheffield Ave,,,,Chicago,,Active,Health Services,Other,No,2019,Ofcs Clns of Mdl D,773-406-5913,,POINT(-87.6490860304004 41.967023123899),-87.64908603,41.96702312,
Dragon Marketing,4646,N Greenview Ave,,,,Chicago,,Out of Business,Trade Service,Media,No,2019,Management Consulting Services,773-571-4695,,POINT(-87.667856946303 41.9665849941705),-87.66785695,41.96658499,
Dragons Life Systems,5115,N Ravenswood Ave,,,,Chicago,,Active,Personal Service,Massage,No,2019,Ofcs Clns of Mdl D,773-878-9934,,POINT(-87.6743770785352 41.9748212828264),-87.67437708,41.97482128,
Dream Town Training,4721,N Clark St,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Other,No,2019,Scls Edctl Services N.real astate,312-863-7620,,POINT(-87.6672056497557 41.9677779813142),-87.66720565,41.96777798,
Drink and Ink,4443,N Broadway,,,,Chicago,,Active,Dining,Bar-grill,No,2019,Misc Prsnl Services Ne,773-944-5000,,POINT(-87.6558200586883 41.9628933529544),-87.65582006,41.96289335,
Driven Taxicab,718,W Gordon Ter,,,,Chicago,,Active,"Wholesale, storage and transit","Taxi, limo and similar",Yes,2019,Taxicabs,773-822-2324,,POINT(-87.647890500318 41.9578775185013),-87.6478905,41.95787752,
Duc Hong Video,1028,W Argyle St,,,,Chicago,,Out of Business,Retail,Other,No,2019,Video Tape Rental,773-878-6301,,POINT(-87.6560155159245 41.9733513900665),-87.65601552,41.97335139,
Duck Creek Home Builders,4747,N Paulina St,,,,Chicago,,Active,Trade Service,Outdoor service,No,2019,,312-933-3732,,POINT(-87.6709531183888 41.9683483338551),-87.67095312,41.96834833,
Dunkin' Donuts,4547,N Broadway,,,,Chicago,,Active,Dining,Fast Food,No,2019,Retail Bakeries,773-878-4623,,POINT(-87.6571274999905 41.965016537112),-87.6571275,41.96501654,
DW Thompson,936,W Margate Ter,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Other financial,Yes,2019,Management Consulting Services,773-878-1767,,POINT(-87.6540819443777 41.972490533508),-87.65408194,41.97249053,
Dynamic Physical Therapy,4321,N Hazel St,,,,Chicago,,Active,Health Services,Therapy outpatient,No,2019,Ofcs Hlth Prnrs Ne,773-606-9196,,POINT(-87.6522336148665 41.9609434505033),-87.65223361,41.96094345,
E70xpress,4625,N Ashland Ave,,,,Chicago,,Unknown,Unknown,Unknown,Yes,2019,some web,224-545-1860,,POINT(-87.6693260897462 41.9659054083938),-87.66932609,41.96590541,
East Lake Management Development,4640,N Sheridan Rd,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Property service office,No,2019,Rl Estate Agents Managers,773-334-8002,,POINT(-87.6548348646381 41.9662534414674),-87.65483486,41.96625344,
Easy Solutions Consultants,4554,N Broadway,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Other legal,No,2019,Immigration attorney,773-769-2350,,POINT(-87.6569817025216 41.9645684451385),-87.6569817,41.96456845,
Eats & Sweets Cafe,848,W Gunnison St,,,,Chicago,,Active,Dining,Cafe-Bakery-Specialty,Yes,2019,Eating Places,773-944-1069,,POINT(-87.6521918611721 41.9700755258361),-87.65219186,41.97007553,
Eats and Sweets,1636,W Montrose Ave,,,,Chicago,,Out of Business,Dining,Restaurant,No,2019,Eating Places,773-293-7013,,POINT(-87.6706020001819 41.9616104857435),-87.670602,41.96161049,
Eberhardt Foster,1321,W Foster Ave,,,,Chicago,,Active,Service or Programmed Residential Space,Public,No,2019,Management  Services,773-561-9513,,POINT(-87.6632130003388 41.9762625212618),-87.663213,41.97626252,
Ecommerce Concepts,4849,N Hermitage Ave,,,,Chicago,,Active,Trade Service,Tech service,Yes,2019,Management Consulting Services,877-977-2337,,POINT(-87.6725945605001 41.9702850312532),-87.67259456,41.97028503,
Econ,4170,N Marine Dr,,,,Chicago,,Active,Childcare and Schools,Other,No,2019,Bus  Services  Nec,773-929-5279,,POINT(-87.6463577211184 41.9578164166792),-87.64635772,41.95781642,
Eden Management,940,W Gordon Ter,,,,Chicago,,Active,Service or Programmed Residential Space,Senior housing,No,2019,Sklld Nrsng Cr Fclt,773-472-1020,,POINT(-87.6538648835573 41.9573794902158),-87.65386488,41.95737949,
Edgewater Homes For Sale - Move with Maggie,5003,N Ravenswood Ave,,,,Chicago,,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Property service office,Yes,2019,"Stated that this is a religious organization in the notes originally, called and the number is out of service, googled and didn't show up, classified as a real estate office",773-245-0616,,POINT(-87.6742756515531 41.9725541210819),-87.67427565,41.97255412,
Edith Elan,4300,N Marine Dr,,,,Chicago,,Active,Retail,Clothing,No,2019,Hotels and Motels,847-226-6437,,POINT(-87.6468882499555 41.9612112082315),-87.64688825,41.96121121,
Egle Medical Clinic,5113,N Clark St,,,,Chicago,,Active,Health Services,Hospital,No,2019,Hlth Alld Services Ne,773-293-4090,,POINT(-87.6682337347674 41.9748422477328),-87.66823373,41.97484225,
Ehs Business Solutions,4423,N Greenview Ave,,,,Chicago,,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Corporate office,No,2019,Acctng Audtng Bkp,773-852-5428,,POINT(-87.6676945785103 41.962409947716),-87.66769458,41.96240995,
"Eileen Ann Murphy, MD",841,W Jr Terrace,,,,Chicago,,Active,Health Services,Out-patient,No,2019,Ofcs Clns of Mdl D,312-282-1559,,POINT(-87.6515228067283 41.9602895323757),-87.65152281,41.96028953,
Eileen Ryan Photography,4865,N Ravenswood Ave,,,,Chicago,,Active,Trade Service,Photo studio,Yes,2019,Photo Stdios Prtrt,773-784-5318,,POINT(-87.6742140414977 41.9707256962075),-87.67421404,41.9707257,
EJM,4346,N Clarendon Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Property service office,No,2019,Rl Estate Agents Managers,773-935-4425,,POINT(-87.6499190049257 41.9612286172577),-87.649919,41.96122862,
El Maya,1522,W Montrose Ave,,,,Chicago,,Out of Business,Dining,Restaurant,No,2019,Eating Places,773-878-1882,,POINT(-87.6685413511584 41.9616858513175),-87.66854135,41.96168585,
El Palmar,1008,W Irving Park Rd,,,,Chicago,,Active,Dining,Restaurant,No,2019,Eating Places,773-404-5969,,POINT(-87.6549162708675 41.9545413970133),-87.65491627,41.9545414,
Elan Acquisitions,1216,W Winnemac Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Other financial,Yes,2019,Investors Nec,773-677-1079,,POINT(-87.660620109391 41.9736614857309),-87.66062011,41.97366149,
Electric Gum,4541,N Ravenswood Ave,,,,Chicago,,Active,Trade Service,Photo studio,No,2019,Electrical Work,773-410-2808,,POINT(-87.674046567681 41.9645878637762),-87.67404657,41.96458786,
Elements Contemporary Ballet,4920,N Glenwood Ave,,,,Chicago,,Active,Arts and Entertainment,Performers & arts instructors,No,2019,DNC Stdios Scls H,773-704-9274,,POINT(-87.6647679760108 41.9724084973627),-87.66476798,41.9724085,
Elim Trading Company Elim Wig and Beauty Supply,4631,N Broadway,,,,Chicago,,Active,Personal Service,Beauty,No,2019,Misc Apprl Accy St,773-334-3878,,POINT(-87.6580116515375 41.9662957676536),-87.65801165,41.96629577,
Elite Dental,4142,N Sheridan Rd,,,,Chicago,,Active,Health Services,Dentist,No,2019,Ofcs Clns of Dntst,773-348-6600,,POINT(-87.6546922732565 41.9575962420129),-87.65469227,41.95759624,
"Elizabeth Cruz, MD",850,W Irving Park Rd,,,,Chicago,,Active,Health Services,Out-patient,No,2019,Ofcs Clns of Mdl D,773-975-6825,,POINT(-87.6508799561413 41.9546112641765),-87.65087996,41.95461126,
Emerald City Uptown,1224,W Wilson Ave,,,,Chicago,,Active,Dining,Cafe-Bakery-Specialty,No,2019,Eating Places,773-728-8785,,POINT(-87.6606866404175 41.9654380692805),-87.66068664,41.96543807,
Emeraldspark Investments,4745,N Ravenswood Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Bank,Yes,2019,Investors Nec,612-810-2230,,POINT(-87.6741536118285 41.9682782827152),-87.67415361,41.96827828,
Emily C. Gill,5115,N Clark St,,,,Chicago,,Active,Dining,Bar-grill,No,2019,Ofcs Hlth Prnrs Ne,773-671-7530,,POINT(-87.6682337347674 41.9748422477328),-87.66823373,41.97484225,
"Emily Chatskis,  MD",5137,N Broadway,,,,Chicago,,Active,Health Services,Out-patient,No,2019,Ofcs Clns of Mdl D,773-275-8042,,POINT(-87.6598239388429 41.9757118738791),-87.65982394,41.97571187,
Emmaus Ministries,921,W Wilson Ave,,,,Chicago,,Active,Social Services & Political Advocacy,Social service,No,2019,House is up for sale,773-334-6063,,POINT(-87.6533223038206 41.9654295283206),-87.6533223,41.96542953,
En Vogue USA,4510,N Clark St,,,,Chicago,,Active,Personal Service,Beauty,No,2019,Jewelry Stores,872-208-6799,,POINT(-87.6664955252354 41.9640263540316),-87.66649553,41.96402635,
"Enrique Garcia, MD",5015,N Paulina St,,,,Chicago,,Active,Health Services,Other,Yes,2019,Sngl-Fam Hsng Cnstr,847-708-4363,,POINT(-87.6710556799431 41.9727247880533),-87.67105568,41.97272479,
Ensemble Media,4704,N Kenmore Ave,,,,Chicago,,Active,Trade Service,Media,No,2019,Commercial Art Gr Dsg,312-442-0854,,POINT(-87.6561584585474 41.9675032453781),-87.65615846,41.96750325,
Envision Unlimited,4919,N Clark St,,,,Chicago,,Active,Health Services,Out-patient,No,2019,Business Associatns,773-506-1197,,POINT(-87.6678193464185 41.9722350919466),-87.66781935,41.97223509,
ePretty/Adorro Whole Sale,4541,N Clark St,,,,Chicago,,Active,"Wholesale, storage and transit",Wholesalers,No,2019,,773-769-1688,,POINT(-87.6665559890405 41.9646536714861),-87.66655599,41.96465367,
"Ernest D. Gutman, MD",5015,N Paulina St,,,,Chicago,,Active,Health Services,Other,Yes,2019,Ofcs Clns of Mdl D,773-275-4225,,POINT(-87.6710556799431 41.9727247880533),-87.67105568,41.97272479,
Escapades Travel & Events,4343,N Clarendon Ave,,,,Chicago,,Active,Arts and Entertainment,Travel,No,2019,Travel Agencies,773-935-2756,,POINT(-87.6498346153913 41.9614301733827),-87.64983462,41.96143017,
Esquire Barber Shop,1511,W Foster Ave,,,,Chicago,,Active,Personal Service,Beauty,No,2019,Barber Shops,773-754-0953,,POINT(-87.6685903901898 41.9761259510947),-87.66859039,41.97612595,
Evangelical Covenant Church Jesus People USA Covenant Ch,920,W Wilson Ave,,,,Chicago,,Active,Religious (except school or residence),Church,No,2019,Religious Organizations,773-561-2450,,POINT(-87.6531136377565 41.9654975113104),-87.65311364,41.96549751,
Evangeline Booth Lodge,800,W Lawrence Ave,,,,Chicago,,Active,Unknown,Unknown,No,2019,Hotels and Motels,773-275-3062,,POINT(-87.6502051372083 41.9692715435209),-87.65020514,41.96927154,
Eventivity,4875,N Ashland Ave,,,,Chicago,,Out of Business,Arts and Entertainment,Hall-party-cater,Yes,2019,Misc Prsnl Services Ne. Party planning,206-963-8614,,POINT(-87.6694635346796 41.9709968383959),-87.66946353,41.97099684,
Everybodys' Coffee,935,W Wilson Ave,,,,Chicago,,Active,Dining,Cafe-Bakery-Specialty,No,2019,Eating Places,773-303-6220,,POINT(-87.6535119651266 41.9653741833805),-87.65351197,41.96537418,
Evolution Renovation,916,W Cullom Ave,,,,Chicago,,Unknown,Trade Service,Building trades,Yes,2019,Sngl-Fam Hsng Cnstr  Called no answer no web,720-480-8246,,POINT(-87.6530324543094 41.9604816620856),-87.65303245,41.96048166,
Expect Logistics,4540,N Magnolia Ave,,,,Chicago,,Active,"Wholesale, storage and transit",Moving and storage,Yes,2019,Transportation  Services Ne,773-789-0197,,POINT(-87.6609774394481 41.9647683669175),-87.66097744,41.96476837,
EZ Flow,927,W Agatite Ave,,,,Chicago,,Unknown,Personal Service,Beauty,Yes,2019,Beauty Shops  Called no answer,708-268-5597,,POINT(-87.6534525837913 41.9626605137533),-87.65345258,41.96266051,
Ez8,5045,N Sheridan Rd,,,,Chicago,,Active,Retail,Electronics & appliances,No,2019,Rdo Tv Electrnc S,773-271-3869,,POINT(-87.654927110838 41.9745070214443),-87.65492711,41.97450702,
Fabfabulous Metal Fabrications,5040,N Marine Dr,,,,Chicago,,Active,Industrial,Parts,Yes,2019,Fbrctd Mtl Prds Ne,773-593-6968,,POINT(-87.6516235994998 41.9749116819149),-87.6516236,41.97491168,
Family Dental Center,4945,N Broadway,,,,Chicago,,Active,Health Services,Dentist,No,2019,Ofcs Clns of Dntst,773-275-1280,,POINT(-87.6597530527838 41.9728946123926),-87.65975305,41.97289461,
Family Dollar,4613,N Broadway,,,,Chicago,,Out of Business,Retail,Small Grocery,No,2019,Variety Stores,773-907-9347,,POINT(-87.6577273733777 41.9657810272485),-87.65772737,41.96578103,
Family House Restaurant,1007,W Argyle St,,,,Chicago,,Out of Business,Dining,Restaurant,No,2019,Eating Places,773-506-7388,,POINT(-87.6552494793626 41.9732030159215),-87.65524948,41.97320302,
Famous Productions,710,W Jr Terrace,,,,Chicago,,Out of Business,Trade Service,Media,Yes,2019,Eating Places,773-528-2569,,POINT(-87.6480747798171 41.9609964746961),-87.64807478,41.96099647,
Fancy That,4343,N Clarendon Ave,,,,Chicago,,Active,Retail,Shoes,No,2019,Formal Shoe Store,773-281-3776,,POINT(-87.6498346153913 41.9614301733827),-87.64983462,41.96143017,
Fashionbar,1410,W Sunnyside Ave,,,,Chicago,,Active,Retail,Clothing,Yes,2019,,312-532-4210,,POINT(-87.665651025325 41.963493456807),-87.66565103,41.96349346,
"Felicia A. Levy, LCSW",4753,N Broadway,,,,Chicago,,Active,Social Services & Political Advocacy,Social service,No,2019,Moved,773-251-5528,,POINT(-87.6595429619917 41.9686687396441),-87.65954296,41.96866874,
Felix Lock Service,4637,N Clark St,,,,Chicago,,Active,Trade Service,Security,No,2019,Senior Housing,773-561-7996,,POINT(-87.6669150986602 41.9663728389251),-87.6669151,41.96637284,
Fiesta Grocery,4425,N Sheridan Rd,,,,Chicago,,Active,Retail,Small Grocery,No,2019,Grocery Stores,773-334-8863,,POINT(-87.6547165133961 41.9624283349942),-87.65471651,41.96242833,
Firefly Garden Design,4892,N Ashland Ave,,,,Chicago,,Active,Trade Service,Building trades,Yes,2019,,773-991-5800,,POINT(-87.6695574068302 41.9716521620427),-87.66955741,41.97165216,
Fireflyline,904,W Winona St,,,,Chicago,,Active,Trade Service,Vehicle services,Yes,2019,,608-712-4254,,POINT(-87.6529830541552 41.9753305300188),-87.65298305,41.97533053,
First Dental Center,4108,N Sheridan Rd,,,,Chicago,,Active,Health Services,Dentist,No,2019,Ofcs Clns of Dntst,773-549-6116,,POINT(-87.6546508743966 41.9569736334912),-87.65465087,41.95697363,
First Pick,1757,W Ainslie St,,,,Chicago,,Out of Business,Unknown,Unknown,Yes,2019,No evidence of business,773-931-7722,,POINT(-87.6732810817863 41.9717201363886),-87.67328108,41.97172014,
First Slice Pie Cafe,4401,N Ravenswood Ave,,,,Chicago,,Active,Dining,Cafe-Bakery-Specialty,Yes,2019,Eating Places,773-506-7380,,POINT(-87.6739845417055 41.9617440316949),-87.67398454,41.96174403,
